trip_id,ride_id,route_id,date,time,hour_of_day,minute,day_of_week,day_of_week_num,is_weekend,day_type,month,quarter,season,is_peak_hour,is_night_trip,origin_stop_id,origin_name,origin_lat,origin_lon,origin_zone,origin_location_type,destination_stop_id,destination_name,destination_lat,destination_lon,destination_zone,destination_location_type,straight_line_km,road_distance_km,road_factor,distance_slab,vehicle_type,has_ac,vehicle_capacity,vehicle_age_years,route_waypoints,standard_fare_inr,premium_fare_inr,base_fare_charged_inr,night_surcharge_applied,peak_surcharge_applied,rain_surcharge_applied,fare_after_surcharge_inr,discount_type,has_discount,discount_pct,traffic_multiplier,effective_speed_kmh,estimated_travel_min,passenger_count,vehicle_occupancy_pct,weather,final_fare_inr
UTR-005150,RIDE-697538,UTR-WTFE-5150,2024-11-01,13:24,13,24,Friday,4,0,weekday,11,4,post_monsoon,0,0,11,Baner,18.559,73.7868,west,it_suburb,41,Manjri,18.5012,73.9558,far_east,residential,18.941,28.801,1.521,21.0+,Hatchback,0,4,2,32,620,682.0,620.0,0,0,0,620.0,none,0,0,1.12,17.6,98.2,3,75.0,partly_cloudy,620.0
UTR-005151,RIDE-665824,UTR-ETCT-5151,2024-03-02,16:34,16,34,Saturday,5,1,weekend,3,1,summer,0,0,40,Hadapsar,18.5061,73.9284,east,industrial,1,Pune Railway Station,18.528,73.8742,central,transit_hub,6.212,8.118,1.307,7.5-9.0,Electric Cab,1,4,2,8,186,204.6,204.6,0,0,0,204.5,none,0,0,1.0,23.94,20.3,4,100.0,hazy,204.5
UTR-005152,RIDE-739206,UTR-ETCT-5152,2024-07-19,13:16,13,16,Friday,4,0,weekday,7,3,monsoon,0,0,34,Yerwada,18.5533,73.9008,east,residential,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,6.16,8.544,1.387,7.5-9.0,Sedan,0,4,1,12,186,204.6,186.0,0,0,0,186.0,none,0,0,1.26,14.54,35.3,3,75.0,clear,186.0
UTR-005153,RIDE-475756,UTR-ETNE-5153,2024-08-30,16:27,16,27,Friday,4,0,weekday,8,3,monsoon,0,0,34,Yerwada,18.5533,73.9008,east,residential,27,Alandi Road,18.6008,73.8652,northeast,residential,6.479,8.224,1.269,7.5-9.0,Sedan,0,4,1,14,186,204.6,186.0,0,0,0,186.0,none,0,0,1.35,18.46,26.7,1,25.0,light_rain,186.0
UTR-005154,RIDE-174462,UTR-ETST-5154,2024-01-03,09:13,9,13,Wednesday,2,0,weekday,1,1,winter,1,0,32,Kalyani Nagar,18.5479,73.9008,east,premium_zone,44,Katraj,18.4519,73.87,south,transit_hub,11.158,15.839,1.42,15.0-16.5,AC Sedan,1,4,1,19,341,375.1,375.1,0,1,0,412.5,none,0,0,1.52,11.68,81.4,1,25.0,clear,412.5
UTR-005155,RIDE-655506,UTR-CTCT-5155,2024-04-01,18:54,18,54,Monday,0,0,weekday,4,2,summer,1,0,1,Pune Railway Station,18.528,73.8742,central,transit_hub,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,2.843,3.758,1.322,3.0-4.5,AC Sedan,1,4,4,4,93,102.3,102.3,0,1,0,112.5,student,1,50,1.58,14.27,15.8,1,25.0,hazy,56.0
UTR-005156,RIDE-868140,UTR-STET-5156,2024-10-28,14:19,14,19,Monday,0,0,weekday,10,4,post_monsoon,0,0,45,Bibwewadi,18.4844,73.8572,south,residential,38,Mundhwa,18.5277,73.9264,east,residential,8.742,11.518,1.317,10.5-12.0,AC Sedan,1,4,6,14,248,272.8,272.8,0,0,0,273.0,none,0,0,1.27,14.47,47.8,4,100.0,clear,273.0
UTR-005157,RIDE-730745,UTR-NWNW-5157,2024-11-03,16:43,16,43,Sunday,6,1,weekend,11,4,post_monsoon,0,0,13,Wakad,18.5984,73.7609,northwest,it_suburb,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,4.213,5.036,1.195,4.5-6.0,AC Sedan,1,4,1,7,124,136.4,136.4,0,0,0,136.5,none,0,0,1.03,19.6,15.4,2,50.0,cloudy,136.5
UTR-005158,RIDE-130919,UTR-NWFE-5158,2024-07-16,08:46,8,46,Tuesday,1,0,weekday,7,3,monsoon,1,0,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,36,Wagholi,18.5619,73.9862,far_east,residential,26.363,41.685,1.581,21.0+,AC Sedan,1,4,2,73,868,954.8,954.8,0,1,0,1050.5,none,0,0,1.76,12.19,205.2,2,50.0,light_rain,1050.5
UTR-005159,RIDE-864062,UTR-WTFX-5159,2024-11-27,08:49,8,49,Wednesday,2,0,holiday,11,4,post_monsoon,1,0,9,Pashan,18.5361,73.8042,west,residential,49,Talegaon Dabhade,18.7273,73.6739,far_northwest,town,25.308,33.839,1.337,21.0+,AC Sedan,1,4,2,32,713,784.3,784.3,0,1,0,862.5,disability,1,50,1.81,9.57,212.2,4,100.0,clear,431.0
UTR-005160,RIDE-198735,UTR-NTCT-5160,2024-11-21,13:46,13,46,Thursday,3,0,weekday,11,4,post_monsoon,0,0,25,Dighi,18.6186,73.8562,north,residential,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,12.987,17.565,1.353,16.5-18.0,AC Sedan,1,4,6,16,372,409.2,409.2,0,0,0,409.0,none,0,0,1.3,14.33,73.5,1,25.0,clear,409.0
UTR-005161,RIDE-818644,UTR-NWWT-5161,2024-05-07,19:24,19,24,Tuesday,1,0,weekday,5,2,summer,1,0,14,Balewadi,18.5793,73.778,northwest,residential,11,Baner,18.559,73.7868,west,it_suburb,2.44,3.08,1.262,3.0-4.5,AC Sedan,1,4,5,4,93,102.3,102.3,0,1,0,112.5,none,0,0,1.8,9.72,19.0,4,100.0,partly_cloudy,112.5
UTR-005162,RIDE-944013,UTR-ETNT-5162,2024-01-11,13:30,13,30,Thursday,3,0,weekday,1,1,winter,0,0,31,Viman Nagar,18.5679,73.9143,east,it_suburb,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,13.55,21.791,1.608,21.0+,AC Sedan,1,4,8,25,465,511.5,511.5,0,0,0,511.5,disability,1,50,1.1,16.1,81.2,4,100.0,clear,256.0
UTR-005163,RIDE-499812,UTR-NWNW-5163,2024-08-24,06:29,6,29,Saturday,5,1,weekend,8,3,monsoon,0,0,18,Tathawade,18.6139,73.7601,northwest,residential,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,3.434,4.449,1.295,3.0-4.5,Auto Rickshaw,0,3,5,4,93,102.3,93.0,0,0,1,107.0,senior,1,50,0.73,35.59,7.5,2,66.7,drizzle,53.5
UTR-005164,RIDE-988422,UTR-NTST-5164,2024-01-07,08:31,8,31,Sunday,6,1,weekend,1,1,winter,1,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,43,Undri,18.4561,73.9033,south,residential,22.179,38.784,1.749,21.0+,Auto Rickshaw,0,3,5,63,806,886.6,806.0,0,1,0,886.5,none,0,0,0.74,32.66,71.3,3,100.0,foggy,886.5
UTR-005165,RIDE-426312,UTR-NTNE-5165,2024-12-27,18:19,18,19,Friday,4,0,weekday,12,4,winter,1,0,22,Akurdi,18.6481,73.7671,north,residential,30,Dhanori,18.5868,73.9034,northeast,residential,15.898,21.946,1.38,21.0+,Hatchback,0,4,5,22,465,511.5,465.0,0,1,0,511.5,none,0,0,1.5,12.72,103.5,3,75.0,clear,511.5
UTR-005166,RIDE-551266,UTR-NWST-5166,2024-10-04,09:30,9,30,Friday,4,0,weekday,10,4,post_monsoon,1,0,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,46,Dhankawadi,18.4651,73.85,south,residential,18.331,29.046,1.584,21.0+,Electric Cab,1,4,2,26,620,682.0,682.0,0,1,0,750.0,none,0,0,2.19,9.62,181.2,3,75.0,partly_cloudy,750.0
UTR-005167,RIDE-293531,UTR-STNW-5167,2024-08-31,18:38,18,38,Saturday,5,1,weekend,8,3,monsoon,1,0,46,Dhankawadi,18.4651,73.85,south,residential,47,Mahalunge,18.5774,73.7519,northwest,residential,16.215,28.135,1.735,21.0+,Auto Rickshaw,0,3,4,35,589,647.9,589.0,0,1,0,648.0,none,0,0,1.32,15.12,111.6,2,66.7,light_rain,648.0
UTR-005168,RIDE-337649,UTR-STWT-5168,2024-05-31,08:00,8,0,Friday,4,0,weekday,5,2,summer,1,0,44,Katraj,18.4519,73.87,south,transit_hub,12,Aundh,18.559,73.8078,west,residential,13.596,20.48,1.506,19.5-21.0,Sedan,0,4,9,20,434,477.4,434.0,0,1,0,477.5,none,0,0,1.72,13.83,88.9,3,75.0,partly_cloudy,477.5
UTR-005169,RIDE-763756,UTR-NENW-5169,2024-05-01,16:33,16,33,Wednesday,2,0,weekday,5,2,summer,0,0,29,Lohegaon,18.599,73.9107,northeast,residential,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,19.995,31.958,1.598,21.0+,Auto Rickshaw,0,3,2,30,682,750.2,682.0,0,0,0,682.0,none,0,0,1.31,16.19,118.4,2,66.7,partly_cloudy,682.0
UTR-005170,RIDE-888335,UTR-NWNW-5170,2024-10-31,15:48,15,48,Thursday,3,0,weekday,10,4,post_monsoon,0,0,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,14,Balewadi,18.5793,73.778,northwest,residential,4.419,5.72,1.294,4.5-6.0,AC SUV,1,6,6,6,124,136.4,136.4,0,0,0,136.5,none,0,0,1.19,19.09,18.0,1,16.7,clear,136.5
UTR-005171,RIDE-121391,UTR-CTST-5171,2024-08-16,17:10,17,10,Friday,4,0,holiday,8,3,monsoon,1,0,39,Camp Area,18.5167,73.8808,central,commercial,44,Katraj,18.4519,73.87,south,transit_hub,7.295,9.008,1.235,9.0-10.5,AC Sedan,1,4,8,9,217,238.7,238.7,0,1,0,262.5,none,0,0,1.51,11.44,47.2,1,25.0,light_rain,262.5
UTR-005172,RIDE-162019,UTR-NTFN-5172,2024-03-07,06:53,6,53,Thursday,3,0,weekday,3,1,summer,0,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,26,Dehu Road,18.6823,73.7481,far_north,residential,7.985,9.788,1.226,9.0-10.5,Sedan,0,4,1,9,217,238.7,217.0,0,0,0,217.0,none,0,0,0.63,36.4,16.1,1,25.0,hot_sunny,217.0
UTR-005173,RIDE-101812,UTR-NWNT-5173,2024-02-22,08:33,8,33,Thursday,3,0,weekday,2,1,winter,1,0,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,24,Bhosari,18.6434,73.8467,north,industrial,12.841,17.013,1.325,16.5-18.0,AC Sedan,1,4,2,30,372,409.2,409.2,0,1,0,450.0,none,0,0,2.16,8.02,127.3,3,75.0,clear,450.0
UTR-005174,RIDE-503443,UTR-ETCT-5174,2024-12-26,22:19,22,19,Thursday,3,0,weekday,12,4,winter,0,1,33,Koregaon Park,18.5362,73.8938,east,premium_zone,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,5.141,6.982,1.358,6.0-7.5,Sedan,0,4,5,7,155,170.5,155.0,1,0,0,186.0,corporate,1,15,0.89,28.09,14.9,1,25.0,partly_cloudy,158.0
UTR-005175,RIDE-695673,UTR-STCT-5175,2024-01-07,14:15,14,15,Sunday,6,1,weekend,1,1,winter,0,0,42,Kondhwa,18.4683,73.8772,south,residential,39,Camp Area,18.5167,73.8808,central,commercial,5.395,7.138,1.323,6.0-7.5,Sedan,0,4,4,9,155,170.5,155.0,0,0,0,155.0,corporate,1,15,1.03,24.61,17.4,3,75.0,clear,132.0
UTR-005176,RIDE-172759,UTR-WTNT-5176,2024-09-18,17:37,17,37,Wednesday,2,0,weekday,9,3,monsoon,1,0,8,Bavdhan,18.5195,73.7773,west,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,11.627,17.225,1.482,16.5-18.0,AC SUV,1,6,6,18,372,409.2,409.2,0,1,1,517.5,none,0,0,1.61,15.23,67.9,5,83.3,drizzle,517.5
UTR-005177,RIDE-751031,UTR-NTWT-5177,2024-12-28,10:45,10,45,Saturday,5,1,weekend,12,4,winter,1,0,23,Nigdi,18.663,73.7712,north,residential,6,Kothrud Depot,18.5074,73.8077,west,pickup_point,17.724,27.531,1.553,21.0+,Auto Rickshaw,0,3,2,25,589,647.9,589.0,0,1,0,648.0,none,0,0,1.27,18.76,88.1,1,33.3,foggy,648.0
UTR-005178,RIDE-328981,UTR-NECT-5178,2024-11-08,09:04,9,4,Friday,4,0,weekday,11,4,post_monsoon,1,0,30,Dhanori,18.5868,73.9034,northeast,residential,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,8.58,12.868,1.5,12.0-13.5,Sedan,0,4,13,16,279,306.9,279.0,0,1,0,307.0,none,0,0,1.62,14.08,54.8,4,100.0,clear,307.0
UTR-005179,RIDE-816367,UTR-CTNT-5179,2024-01-06,09:29,9,29,Saturday,5,1,weekend,1,1,winter,1,0,39,Camp Area,18.5167,73.8808,central,commercial,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,14.535,19.182,1.32,18.0-19.5,Hatchback,0,4,10,23,403,443.3,403.0,0,1,0,443.5,none,0,0,0.83,22.59,50.9,3,75.0,partly_cloudy,443.5
UTR-005180,RIDE-701866,UTR-NWWT-5180,2024-09-12,17:48,17,48,Thursday,3,0,weekday,9,3,monsoon,1,0,19,Rahatani,18.6135,73.7772,northwest,residential,6,Kothrud Depot,18.5074,73.8077,west,pickup_point,12.228,16.954,1.386,16.5-18.0,AC Sedan,1,4,7,26,372,409.2,409.2,0,1,0,450.0,none,0,0,1.9,12.36,82.3,2,50.0,clear,450.0
UTR-005181,RIDE-840680,UTR-FNCT-5181,2024-02-20,18:24,18,24,Tuesday,1,0,weekday,2,1,winter,1,0,50,Chakan,18.7621,73.8608,far_north,industrial,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,25.758,43.581,1.692,21.0+,AC SUV,1,6,5,79,930,1023.0,1023.0,0,1,0,1125.5,none,0,0,1.45,17.75,147.3,2,33.3,clear,1125.5
UTR-005182,RIDE-953919,UTR-CTNT-5182,2024-08-05,14:32,14,32,Monday,0,0,weekday,8,3,monsoon,0,0,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,25,Dighi,18.6186,73.8562,north,residential,12.987,17.695,1.363,16.5-18.0,Auto Rickshaw,0,3,1,20,372,409.2,372.0,0,0,1,428.0,none,0,0,1.16,15.92,66.7,1,33.3,heavy_rain,428.0
UTR-005183,RIDE-140657,UTR-NWCT-5183,2024-07-09,17:24,17,24,Tuesday,1,0,weekday,7,3,monsoon,1,0,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,16.401,24.226,1.477,21.0+,Sedan,0,4,9,25,527,579.7,527.0,0,1,0,579.5,corporate,1,15,1.99,12.86,113.0,4,100.0,light_rain,492.5
UTR-005184,RIDE-426804,UTR-ETNW-5184,2024-04-23,18:16,18,16,Tuesday,1,0,weekday,4,2,summer,1,0,37,Magarpatta,18.5122,73.9284,east,it_hub,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,24.929,44.773,1.796,21.0+,AC Sedan,1,4,8,44,930,1023.0,1023.0,0,1,0,1125.5,none,0,0,1.94,12.25,219.3,1,25.0,hot_sunny,1125.5
UTR-005185,RIDE-816211,UTR-CTSW-5185,2024-05-06,08:03,8,3,Monday,0,0,weekday,5,2,summer,1,0,39,Camp Area,18.5167,73.8808,central,commercial,7,Warje,18.4896,73.8089,southwest,residential,8.159,10.968,1.344,10.5-12.0,Hatchback,0,4,7,14,248,272.8,248.0,0,1,0,273.0,none,0,0,1.46,14.59,45.1,3,75.0,hot_sunny,273.0
UTR-005186,RIDE-718771,UTR-WTCT-5186,2024-06-21,09:10,9,10,Friday,4,0,weekday,6,2,monsoon,1,0,10,Sus Road,18.5459,73.7713,west,residential,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,10.657,14.232,1.335,13.5-15.0,Sedan,0,4,2,13,310,341.0,310.0,0,1,1,392.0,disability,1,50,1.77,9.63,88.7,2,50.0,heavy_rain,196.0
UTR-005187,RIDE-621824,UTR-WTNW-5187,2024-03-13,18:51,18,51,Wednesday,2,0,weekday,3,1,summer,1,0,12,Aundh,18.559,73.8078,west,residential,47,Mahalunge,18.5774,73.7519,northwest,residential,6.237,7.711,1.236,7.5-9.0,Electric Cab,1,4,1,8,186,204.6,204.6,0,1,0,225.0,none,0,0,2.04,9.3,49.7,2,50.0,hot_sunny,225.0
UTR-005188,RIDE-742978,UTR-ETNW-5188,2024-11-08,20:53,20,53,Friday,4,0,weekday,11,4,post_monsoon,1,0,35,Kharadi,18.5519,73.9439,east,it_hub,15,Hinjewadi Phase 1,18.5912,73.738,northwest,it_hub,22.138,33.644,1.52,21.0+,Sedan,0,4,8,35,713,784.3,713.0,0,1,0,784.5,none,0,0,1.75,13.65,147.9,2,50.0,clear,784.5
UTR-005189,RIDE-790474,UTR-ETNW-5189,2024-11-02,14:35,14,35,Saturday,5,1,weekend,11,4,post_monsoon,0,0,31,Viman Nagar,18.5679,73.9143,east,it_suburb,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,20.613,33.939,1.646,21.0+,Sedan,0,4,1,61,713,784.3,713.0,0,0,0,713.0,none,0,0,1.12,16.46,123.7,3,75.0,partly_cloudy,713.0
UTR-005190,RIDE-922149,UTR-WTST-5190,2024-07-22,14:35,14,35,Monday,0,0,weekday,7,3,monsoon,0,0,8,Bavdhan,18.5195,73.7773,west,residential,45,Bibwewadi,18.4844,73.8572,south,residential,9.285,13.452,1.449,12.0-13.5,Auto Rickshaw,0,3,1,16,279,306.9,279.0,0,0,1,321.0,none,0,0,1.31,18.56,43.5,3,100.0,heavy_rain,321.0
UTR-005191,RIDE-801188,UTR-STNT-5191,2024-11-29,18:46,18,46,Friday,4,0,weekday,11,4,post_monsoon,1,0,45,Bibwewadi,18.4844,73.8572,south,residential,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,16.481,27.26,1.654,21.0+,AC SUV,1,6,4,29,589,647.9,647.9,0,1,0,712.5,none,0,0,1.5,14.51,112.7,4,66.7,clear,712.5
UTR-005192,RIDE-358182,UTR-ETET-5192,2024-05-15,18:16,18,16,Wednesday,2,0,weekday,5,2,summer,1,0,35,Kharadi,18.5519,73.9439,east,it_hub,37,Magarpatta,18.5122,73.9284,east,it_hub,4.707,5.981,1.271,4.5-6.0,Auto Rickshaw,0,3,8,7,124,136.4,124.0,0,1,0,136.5,prime_member,1,10,1.64,10.97,32.7,3,100.0,hot_sunny,123.0
UTR-005193,RIDE-957300,UTR-ETET-5193,2024-12-09,17:15,17,15,Monday,0,0,holiday,12,4,winter,1,0,38,Mundhwa,18.5277,73.9264,east,residential,33,Koregaon Park,18.5362,73.8938,east,premium_zone,3.565,4.565,1.281,4.5-6.0,Sedan,0,4,8,5,124,136.4,124.0,0,1,0,136.5,none,0,0,1.59,11.21,24.4,3,75.0,partly_cloudy,136.5
UTR-005194,RIDE-297488,UTR-NECT-5194,2024-12-15,17:33,17,33,Sunday,6,1,weekend,12,4,winter,1,0,27,Alandi Road,18.6008,73.8652,northeast,residential,5,FC Road,18.5225,73.8423,central,commercial,9.035,12.147,1.344,12.0-13.5,AC Sedan,1,4,1,12,279,306.9,306.9,0,1,0,337.5,disability,1,50,1.28,20.11,36.2,4,100.0,clear,169.0
UTR-005195,RIDE-143610,UTR-FEET-5195,2024-06-18,07:24,7,24,Tuesday,1,0,weekday,6,2,monsoon,1,0,41,Manjri,18.5012,73.9558,far_east,residential,38,Mundhwa,18.5277,73.9264,east,residential,4.277,5.22,1.221,4.5-6.0,Sedan,0,4,6,5,124,136.4,124.0,0,1,0,136.5,senior,1,50,1.76,14.52,21.6,4,100.0,clear,68.0
UTR-005196,RIDE-603760,UTR-STCT-5196,2024-11-13,13:10,13,10,Wednesday,2,0,weekday,11,4,post_monsoon,0,0,44,Katraj,18.4519,73.87,south,transit_hub,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,5.638,7.257,1.287,6.0-7.5,Sedan,0,4,14,13,155,170.5,155.0,0,0,0,155.0,prime_member,1,10,1.23,20.24,21.5,3,75.0,clear,139.5
UTR-005197,RIDE-988955,UTR-NTNE-5197,2024-03-12,11:09,11,9,Tuesday,1,0,weekday,3,1,summer,0,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,28,Vishrantwadi,18.5807,73.8762,northeast,residential,9.73,13.72,1.41,13.5-15.0,Electric Cab,1,4,1,13,310,341.0,341.0,0,0,0,341.0,disability,1,50,1.25,17.94,45.9,1,25.0,hot_sunny,170.5
UTR-005198,RIDE-436124,UTR-WTNE-5198,2024-04-14,21:17,21,17,Sunday,6,1,weekend,4,2,summer,0,0,12,Aundh,18.559,73.8078,west,residential,30,Dhanori,18.5868,73.9034,northeast,residential,10.54,14.438,1.37,13.5-15.0,Sedan,0,4,11,16,310,341.0,310.0,0,0,0,310.0,none,0,0,0.58,43.97,19.7,1,25.0,hot_sunny,310.0
UTR-005199,RIDE-774442,UTR-ETCT-5199,2024-02-25,19:53,19,53,Sunday,6,1,holiday,2,1,winter,1,0,32,Kalyani Nagar,18.5479,73.9008,east,premium_zone,3,Swargate Bus Terminal,18.5019,73.8611,central,transit_hub,6.609,8.193,1.24,7.5-9.0,Hatchback,0,4,10,12,186,204.6,186.0,0,1,0,204.5,none,0,0,1.16,18.47,26.6,4,100.0,partly_cloudy,204.5
UTR-005200,RIDE-242056,UTR-CTCT-5200,2024-02-26,13:15,13,15,Monday,0,0,weekday,2,1,winter,0,0,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,1,Pune Railway Station,18.528,73.8742,central,transit_hub,3.142,3.753,1.195,3.0-4.5,Hatchback,0,4,10,4,93,102.3,93.0,0,0,0,93.0,none,0,0,1.2,19.84,11.3,2,50.0,clear,93.0
UTR-005201,RIDE-407189,UTR-NTFN-5201,2024-04-01,11:42,11,42,Monday,0,0,weekday,4,2,summer,0,0,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,26,Dehu Road,18.6823,73.7481,far_north,residential,7.985,10.779,1.35,10.5-12.0,Electric Cab,1,4,1,14,248,272.8,272.8,0,0,0,273.0,none,0,0,1.35,14.55,44.4,4,100.0,hot_sunny,273.0
UTR-005202,RIDE-495383,UTR-STNW-5202,2024-02-28,14:13,14,13,Wednesday,2,0,weekday,2,1,winter,0,0,43,Undri,18.4561,73.9033,south,residential,17,Hinjewadi Phase 3,18.6064,73.7138,northwest,it_hub,26.047,43.294,1.662,21.0+,AC Sedan,1,4,6,52,899,988.9,988.9,0,0,0,989.0,none,0,0,1.23,14.48,179.4,4,100.0,clear,989.0
UTR-005203,RIDE-615101,UTR-CTNT-5203,2024-07-18,08:38,8,38,Thursday,3,0,weekday,7,3,monsoon,1,0,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,22,Akurdi,18.6481,73.7671,north,residential,16.634,24.85,1.494,21.0+,AC Sedan,1,4,8,44,527,579.7,579.7,0,1,0,637.5,none,0,0,1.62,14.72,101.3,1,25.0,clear,637.5
UTR-005204,RIDE-437132,UTR-STCT-5204,2024-04-24,10:51,10,51,Wednesday,2,0,weekday,4,2,summer,1,0,44,Katraj,18.4519,73.87,south,transit_hub,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,9.091,11.797,1.298,10.5-12.0,Auto Rickshaw,0,3,5,15,248,272.8,248.0,0,1,0,273.0,disability,1,50,1.75,10.11,70.0,1,33.3,hot_sunny,136.5
UTR-005205,RIDE-420756,UTR-NWET-5205,2024-12-02,16:40,16,40,Monday,0,0,weekday,12,4,winter,0,0,16,Hinjewadi Phase 2,18.5961,73.721,northwest,it_hub,37,Magarpatta,18.5122,73.9284,east,it_hub,23.77,42.342,1.781,21.0+,AC Sedan,1,4,4,53,899,988.9,988.9,0,0,0,989.0,none,0,0,1.18,16.38,155.1,4,100.0,partly_cloudy,989.0
UTR-005206,RIDE-908180,UTR-CTNT-5206,2024-04-28,14:36,14,36,Sunday,6,1,weekend,4,2,summer,0,0,1,Pune Railway Station,18.528,73.8742,central,transit_hub,20,Pimpri Bus Stand,18.622,73.7991,north,transit_hub,13.111,19.586,1.494,19.5-21.0,Sedan,0,4,4,19,434,477.4,434.0,0,0,0,434.0,none,0,0,1.3,15.92,73.8,4,100.0,partly_cloudy,434.0
UTR-005207,RIDE-832851,UTR-CTNT-5207,2024-10-31,08:04,8,4,Thursday,3,0,weekday,10,4,post_monsoon,1,0,4,Deccan Gymkhana,18.5186,73.8461,central,commercial,25,Dighi,18.6186,73.8562,north,residential,11.17,14.636,1.31,13.5-15.0,Sedan,0,4,8,15,310,341.0,310.0,0,1,0,341.0,none,0,0,1.75,10.19,86.2,3,75.0,clear,341.0
UTR-005208,RIDE-143654,UTR-WTST-5208,2024-08-21,10:55,10,55,Wednesday,2,0,weekday,8,3,monsoon,1,0,6,Kothrud Depot,18.5074,73.8077,west,pickup_point,46,Dhankawadi,18.4651,73.85,south,residential,6.482,9.956,1.536,9.0-10.5,Sedan,0,4,11,10,217,238.7,217.0,0,1,1,274.5,none,0,0,1.52,15.64,38.2,1,25.0,heavy_rain,274.5
UTR-005209,RIDE-422038,UTR-NTNT-5209,2024-11-22,09:28,9,28,Friday,4,0,weekday,11,4,post_monsoon,1,0,23,Nigdi,18.663,73.7712,north,residential,24,Bhosari,18.6434,73.8467,north,industrial,8.247,9.713,1.178,9.0-10.5,Electric Cab,1,4,3,11,217,238.7,238.7,0,1,0,262.5,none,0,0,1.66,11.16,52.2,2,50.0,clear,262.5
UTR-005210,RIDE-875167,UTR-ETCT-5210,2024-10-21,14:38,14,38,Monday,0,0,weekday,10,4,post_monsoon,0,0,35,Kharadi,18.5519,73.9439,east,it_hub,2,Shivajinagar Bus Stand,18.5308,73.8474,central,transit_hub,10.44,14.152,1.355,13.5-15.0,Hatchback,0,4,2,13,310,341.0,310.0,0,0,0,310.0,none,0,0,1.32,16.05,52.9,2,50.0,partly_cloudy,310.0
UTR-005211,RIDE-149500,UTR-SWET-5211,2024-06-12,17:32,17,32,Wednesday,2,0,weekday,6,2,monsoon,1,0,7,Warje,18.4896,73.8089,southwest,residential,37,Magarpatta,18.5122,73.9284,east,it_hub,12.849,20.235,1.575,19.5-21.0,Sedan,0,4,13,21,434,477.4,434.0,0,1,0,477.5,none,0,0,1.51,12.41,97.8,1,25.0,clear,477.5
UTR-005212,RIDE-468852,UTR-WTNT-5212,2024-02-23,16:29,16,29,Friday,4,0,weekday,2,1,winter,0,0,12,Aundh,18.559,73.8078,west,residential,21,Chinchwad Station,18.6297,73.7997,north,transit_hub,7.908,11.167,1.412,10.5-12.0,Sedan,0,4,7,16,248,272.8,248.0,0,0,0,248.0,none,0,0,1.14,16.3,41.1,3,75.0,clear,248.0
UTR-005213,RIDE-817399,UTR-CTNE-5213,2024-10-07,19:43,19,43,Monday,0,0,weekday,10,4,post_monsoon,1,0,1,Pune Railway Station,18.528,73.8742,central,transit_hub,28,Vishrantwadi,18.5807,73.8762,northeast,residential,5.864,7.983,1.361,7.5-9.0,Hatchback,0,4,10,14,186,204.6,186.0,0,1,0,204.5,none,0,0,1.46,12.41,38.6,1,25.0,cloudy,204.5
UTR-005214,RIDE-649437,UTR-NTET-5214,2024-06-27,15:26,15,26,Thursday,3,0,weekday,6,2,monsoon,0,0,22,Akurdi,18.6481,73.7671,north,residential,37,Magarpatta,18.5122,73.9284,east,it_hub,22.746,35.247,1.55,21.0+,AC Sedan,1,4,8,46,744,818.4,818.4,0,0,0,818.5,none,0,0,1.07,22.76,92.9,4,100.0,light_rain,818.5
